#YY;MM;DD;hh;mm;WDI;R WSP;D GST;WVHT;DPD;APD;MWD;PRES;ATMP;WTMP;DEWP;VIS;TIDE
#yr;mo;dy;hr;mn;deg;T m/s;m/s;m;sec;sec;deg;T   hPa;degC;degC;degC;mi;ft
2012;8;8;10;50;320;6.5;8;1.87;6.67;5.42;325;1016.7;13.1;12.7;999;99;99
2012;8;8;11;50;317;6.6;7.9;1.91;6.67;5.54;326;1016.6;13.1;12.7;999;99;99
2012;8;8;12;50;319;6.3;7.4;1.96;6.67;5.82;320;1016.9;13.1;12.6;999;99;99
2012;8;8;13;50;313;6.7;8.5;1.87;6.67;5.6;319;1017.1;13.1;12.6;999;99;99
2012;8;8;14;50;316;6.7;8.3;99;99;99;999;1017.4;13.1;12.7;999;99;99
2012;8;8;15;50;321;9.1;11.2;99;99;99;999;1017.7;13.1;12.8;999;99;99
2012;8;8;16;50;318;7.9;10.2;99;99;99;999;1017.9;13.1;12.9;999;99;99
2012;8;8;17;50;315;9.1;11;1.9;6.67;5.54;312;1017.5;13.1;13;999;99;99
2012;8;8;18;50;310;9.3;11.3;1.88;6.67;5.54;321;1017.3;13;13.1;999;99;99
2012;8;8;19;50;313;9.3;11.6;99;99;99;999;1017;13.1;13.2;999;99;99
2012;8;8;20;50;315;8.5;9.9;2.01;7.14;5.69;314;1016.7;13;13.2;999;99;99
2012;8;8;21;50;316;8;9.5;99;99;99;999;1016.4;13;13.3;999;99;99
2012;8;8;22;50;312;8.2;9.5;99;99;99;999;1016;13.1;13.3;999;99;99
2012;8;8;23;50;313;8.2;9.6;2.25;7.69;6;322;1015.5;13.2;13.3;999;99;99
2012;8;9;0;50;311;8.4;10.5;2.16;7.14;5.64;316;1015.4;13.2;13.3;999;99;99
2012;8;9;1;50;313;7;8.4;2.32;7.69;5.85;319;1015.3;13.3;13.3;999;99;99
2012;8;9;2;50;305;7.3;8.8;2.26;7.69;5.94;325;1015;13.3;13.3;999;99;99
2012;8;9;3;50;308;7.5;8.7;2.46;7.69;6.19;324;1015.2;13.4;13.3;999;99;99
2012;8;9;4;50;311;6.6;8.3;2.37;7.69;6.05;321;1015.7;13.4;13.3;999;99;99
2012;8;9;5;50;312;5.7;7.1;2.26;7.69;6.17;318;1015.6;13.3;13.3;999;99;99
2012;8;9;6;50;318;4.3;5.4;99;99;99;999;1015.7;13.3;13.3;999;99;99
2012;8;9;7;50;313;4;5.3;2.29;8.33;6.34;317;1015.5;13.2;13.3;999;99;99
2012;8;9;8;50;305;4.5;5.9;2.29;8.33;6.42;318;1015.1;13.2;13.2;999;99;99
2012;8;9;9;50;317;7.8;9.5;99;99;99;999;1014.6;13.3;13.2;999;99;99
2012;8;9;10;50;315;8.8;10.9;99;99;99;999;1014.1;13.2;13.2;999;99;99
2012;8;9;11;50;316;8.7;10.8;2.32;7.69;6.2;325;1014;12.7;13.2;999;99;99
2012;8;9;12;50;319;9;12;2.61;8.33;6.35;322;1014.4;12.6;13.2;999;99;99
2012;8;9;13;50;321;10;12.1;2.64;9.09;6.27;322;1014.5;12.3;13.2;999;99;99
2012;8;9;14;50;324;8.7;11.1;2.74;9.09;6.51;320;1015.2;12.3;13.1;999;99;99
2012;8;9;15;50;318;7.9;9.3;2.82;8.33;6.58;319;1015.2;12.2;13.2;999;99;99
2012;8;9;16;50;323;8.6;10.1;99;99;99;999;1015.2;12;13.2;999;99;99
2012;8;9;17;50;321;8.4;10.5;2.6;9.09;6.43;314;1015.2;12.1;13.2;999;99;99
2012;8;9;18;50;326;9.8;11.7;99;99;99;999;1015.2;12.1;13.2;999;99;99
2012;8;9;19;50;323;9.9;12.2;2.59;9.09;6.53;319;1014.6;12.2;13.3;999;99;99
2012;8;9;20;50;322;9.5;12;2.83;9.09;6.65;322;1014.5;12.4;13.3;999;99;99
2012;8;9;21;50;317;10;11.7;2.78;10;6.58;317;1014.2;12.5;13.3;999;99;99
2012;8;9;22;50;315;9.5;11.5;2.67;9.09;6.34;320;1013.5;12.6;13.3;999;99;99
2012;8;9;23;50;319;10.1;12.4;99;99;99;999;1013.2;12.6;13.3;999;99;99
2012;8;10;0;50;318;10.6;12.7;2.95;9.09;6.48;320;1012.8;12.8;13.1;999;99;99
2012;8;10;1;50;319;6.5;8;2.93;9.09;6.5;319;1012.9;13.2;13.1;999;99;99
2012;8;10;2;50;310;6.4;7.8;2.87;9.09;6.89;318;1012.7;13.3;13.1;999;99;99
2012;8;10;3;50;316;5.8;7.2;2.86;8.33;6.77;321;1012.5;13.3;13;999;99;99
2012;8;10;4;50;322;6.9;8.4;2.65;9.09;6.82;322;1012.6;13.5;12.7;999;99;99
2012;8;10;5;50;322;7.8;9.2;3.31;9.09;7.29;323;1012.4;13.3;12.5;999;99;99
2012;8;10;6;50;327;6.3;7.5;2.87;10;6.89;322;1012.4;13.2;12.6;999;99;99
2012;8;10;7;50;325;7;8.6;99;99;99;999;1012.3;13.1;12.6;999;99;99
2012;8;10;8;50;327;7;9.6;3.04;8.33;6.93;321;1011.8;13;12.6;999;99;99
2012;8;10;9;50;320;7.8;9.3;99;99;99;999;1011.4;12.8;12.6;999;99;99
2012;8;10;10;50;323;7.5;9;3.08;9.09;6.85;319;1011.6;12.6;12.6;999;99;99
2012;8;10;11;50;323;9;11.2;3.15;10;7.18;322;1011.5;12;12.6;999;99;99
2012;8;10;12;50;325;8.7;10.6;99;99;99;999;1011.7;11.9;12.6;999;99;99
2012;8;10;13;50;320;8.9;11;3.33;9.09;7.22;320;1011.9;11.8;12.6;999;99;99
2012;8;10;14;50;319;9.5;11.2;99;99;99;999;1011.9;11.6;12.5;999;99;99
2012;8;10;15;50;319;9.5;11.3;3.21;10;6.97;321;1012.3;11.6;12.5;999;99;99
2012;8;10;16;50;318;9.5;11.6;3.04;9.09;6.85;326;1012.3;11.7;12.4;999;99;99
2012;8;10;18;50;320;9.4;11.5;2.78;10;6.55;326;1012.3;11.8;12.3;999;99;99
2012;8;10;19;50;318;9.7;11.8;2.55;10;6.64;319;1012;11.9;12.3;999;99;99
2012;8;10;20;50;321;9;11.4;2.67;10;6.59;318;1011.8;12;12.3;999;99;99
2012;8;10;21;50;319;9.8;12.1;99;99;99;999;1011.3;12.2;12.3;999;99;99
2012;8;10;22;50;320;8.9;10.7;2.73;9.09;6.75;324;1011;12.2;12.3;999;99;99
2012;8;10;23;50;318;9.5;11.5;2.64;10;6.49;322;1010.3;12.4;12.3;999;99;99
2012;8;11;0;50;317;9.1;11.3;2.73;9.09;6.55;323;1009.8;12.2;12.3;999;99;99
2012;8;11;1;50;316;9.6;11.9;3.06;10;7.07;322;1009.7;12.2;12.1;999;99;99
2012;8;11;2;50;318;8;10.6;3.16;9.09;7.02;320;1009.9;12.2;12.1;999;99;99
2012;8;11;3;50;322;8.9;11.1;2.38;10;6.29;319;1009.7;12.1;12;999;99;99
2012;8;11;4;50;322;7.6;9.2;99;99;99;999;1010.3;12;12;999;99;99
2012;8;11;5;50;318;6.6;8.3;3;9.09;7.03;324;1010.1;12.2;12;999;99;99
2012;8;11;6;50;319;7.3;10.1;2.84;10;6.97;321;1009.7;12.4;12;999;99;99
2012;8;11;7;50;325;7.2;9.4;2.77;10;7.16;317;1009.8;12.2;11.9;999;99;99
2012;8;11;8;50;321;8;9.4;2.31;8.33;6.46;321;1009.3;12.1;11.9;999;99;99
2012;8;11;9;50;321;7.4;8.9;2.52;10;6.74;321;1009.1;12.1;11.9;999;99;99
2012;8;11;10;50;324;7;8.3;2.46;10;7.01;316;1008.8;11.9;11.9;999;99;99
2012;8;11;11;50;318;6.1;7.6;2.3;10;6.63;321;1009;11.7;11.9;999;99;99
2012;8;11;12;50;315;6.6;8;2.47;10;6.95;316;1009.1;11.3;11.9;999;99;99
2012;8;11;13;50;316;6.7;8;2.25;9.09;6.71;316;1009.6;11.1;11.9;999;99;99
2012;8;11;14;50;304;7.3;9;2.48;9.09;7.13;315;1009.7;11.1;11.9;999;99;99
2012;8;11;15;50;314;6.8;8.6;2.45;9.09;6.99;317;1010.2;10.9;11.8;999;99;99
2012;8;11;16;50;317;6.8;8.9;2.43;9.09;6.93;315;1010.1;10.8;11.6;999;99;99
2012;8;11;17;50;307;7.3;8.7;2.44;9.09;6.83;321;1010.3;10.7;11.5;999;99;99
2012;8;11;18;50;320;7;8.5;2.04;10;6.44;322;1010.4;10.7;11.6;999;99;99
2012;8;11;19;50;316;6.5;7.9;1.97;10;6.38;329;1010.3;11;11.6;999;99;99
2012;8;11;20;50;317;6.4;7.9;99;99;99;999;1010.2;11.2;11.6;999;99;99
2012;8;11;21;50;321;7.4;9.1;1.96;10;6.58;320;1010.1;11.5;11.7;999;99;99
2012;8;11;22;50;314;7.1;8.6;1.89;10;6.61;329;1009.8;11.8;11.7;999;99;99
2012;8;11;23;50;316;6.6;8.3;1.86;10;6.64;309;1009.6;12.1;11.7;999;99;99
2012;8;12;0;50;316;6;7.3;2.02;10;6.94;315;1009.5;12.1;11.7;999;99;99
2012;8;12;1;50;319;5.4;6.7;1.86;9.09;6.73;320;1009.7;12.1;11.7;999;99;99
2012;8;12;2;50;313;4.5;5.7;1.63;9.09;6.47;327;1009.9;12.1;11.6;999;99;99
2012;8;12;3;50;307;4.5;5.5;1.74;10;6.64;310;1010.3;12.1;11.6;999;99;99
2012;8;12;4;50;320;3.9;4.7;1.61;8.33;6.48;311;1011;12;11.6;999;99;99
2012;8;12;5;50;307;2.9;4.1;1.67;10;6.77;304;1011.3;11.9;11.5;999;99;99
2012;8;12;6;50;285;3.5;4.3;1.63;9.09;6.85;310;1011.4;11.9;11.5;999;99;99
2012;8;12;7;50;307;2.7;3.7;1.59;10;6.74;316;1011.4;11.8;11.5;999;99;99
2012;8;12;8;50;315;2.8;3.5;1.45;10;6.49;318;1011.4;11.7;11.5;999;99;99
2012;8;12;9;50;311;3.1;4.4;1.53;9.09;6.99;312;1011.1;11.7;11.5;999;99;99
2012;8;12;10;50;307;2.9;4;1.53;9.09;6.92;308;1011.2;11.6;11.5;999;99;99
2012;8;12;11;50;316;1.9;2.6;1.43;9.09;6.93;316;1011.2;11.5;11.6;999;99;99
2012;8;12;12;50;314;2.3;3.2;1.3;10;7.07;308;1011.3;11.5;11.9;999;99;99
2012;8;12;13;50;321;2.6;3.7;1.48;16;7.32;179;1011.3;11.4;11.8;999;99;99
2012;8;12;14;50;326;2.3;3.4;1.39;16;7.27;239;1011.7;11.2;11.7;999;99;99
2012;8;12;15;50;352;2.2;3.1;1.45;9.09;7.05;321;1012;11.2;11.7;999;99;99
2012;8;12;16;50;292;2.1;3.7;1.56;10;7.24;318;1012.3;11.2;11.7;999;99;99
2012;8;12;17;50;304;1.7;2.7;1.39;9.09;6.78;307;1012.5;11.4;11.8;999;99;99
2012;8;12;18;50;310;1.8;2.6;1.39;7.69;6.62;305;1012.6;11.7;11.9;999;99;99
2012;8;12;19;50;345;1.9;2.5;1.45;9.09;6.76;328;1012.4;11.7;12.3;999;99;99
2012;8;12;20;50;303;4.1;5;1.35;9.09;6.79;310;1012.1;12;12.4;999;99;99
2012;8;12;21;50;322;3.3;4.1;1.26;6.67;6.65;296;1011.9;12.2;12.3;999;99;99
2012;8;12;22;50;321;3.9;4.8;1.29;16;6.86;187;1011.5;12.3;12.3;999;99;99
2012;8;12;23;50;316;5;6.3;1.33;8.33;7.17;311;1011;12.4;12.4;999;99;99
2012;8;13;0;50;315;4.1;5.1;1.21;14.81;6.75;206;1010.7;12.3;12;999;99;99
2012;8;13;1;50;309;3.6;4.9;1.23;9.09;6.85;305;1010.5;12.3;12;999;99;99
2012;8;13;2;50;325;2.6;3.1;1.34;14.81;7.17;194;1010.6;12.3;12;999;99;99
2012;8;13;3;50;310;3.7;4.8;1.36;16;7.19;185;1010.8;12.4;11.9;999;99;99
2012;8;13;4;50;308;3.4;4.1;1.34;14.81;6.93;190;1011.3;12.3;11.9;999;99;99
2012;8;13;5;50;301;3.1;3.8;1.41;14.81;7;169;1011.6;12.2;12.1;999;99;99
2012;8;13;6;50;316;3.7;4.8;1.37;14.81;6.88;190;1011.8;11.9;12.2;999;99;99
2012;8;13;7;50;309;2.8;4.6;1.33;9.09;6.74;317;1011.5;11.7;12.1;999;99;99
2012;8;13;8;50;318;3.7;5;1.24;9.09;6.16;317;1011.2;11.3;12.1;999;99;99
2012;8;13;9;50;305;3.8;4.9;1.36;14.81;6.42;149;1011.2;10.9;12.1;999;99;99
2012;8;13;10;50;323;3.6;5.1;1.26;9.09;6.19;313;1011.2;10.6;12.6;999;99;99
2012;8;13;11;50;309;3.3;4.3;1.43;14.81;6.76;182;1011;10.6;12.8;999;99;99
2012;8;13;12;50;310;4.8;5.5;1.36;14.81;6.78;178;1011.2;10.2;12.7;999;99;99
2012;8;13;13;50;322;3;4.2;1.3;9.09;6.87;313;1011.6;10.4;12.8;999;99;99
2012;8;13;14;50;312;2.6;3.9;1.37;14.81;6.87;160;1011.9;10.7;12.7;999;99;99
2012;8;13;15;50;308;2.5;3.8;1.37;14.81;7.09;177;1012.1;10.9;12.7;999;99;99
2012;8;13;16;50;298;3.1;4.1;1.31;8.33;6.51;316;1012.2;11.1;12.9;999;99;99
2012;8;13;17;50;305;3.3;4.1;1.56;8.33;6.86;314;1012.3;11.3;13.1;999;99;99
2012;8;13;18;50;287;3;3.6;1.55;7.14;6.68;312;1012.3;11.4;13.3;999;99;99
2012;8;13;19;50;299;3.7;5;1.61;8.33;6.81;308;1012.1;11.5;13.4;999;99;99
2012;8;13;20;50;305;3.8;5;1.69;9.09;7.23;316;1011.7;11.8;13.4;999;99;99
2012;8;13;21;50;304;4.7;6;1.63;9.09;7.17;313;1011.3;12;13.5;999;99;99
2012;8;13;22;50;299;4.8;5.7;99;99;99;999;1011;12.1;13.5;999;99;99
2012;8;13;23;50;298;5.8;7.1;1.67;10;6.67;308;9999;12.1;13.5;999;99;99
2012;8;14;0;50;295;5.4;6.3;1.67;9.09;6.99;313;1010.2;12.1;13.5;999;99;99
2012;8;14;1;50;294;4.6;5.7;1.84;9.09;7.28;314;1010.1;12;13.5;999;99;99
2012;8;14;2;50;309;4.7;6.1;1.62;9.09;6.88;307;1010;11.7;13.4;999;99;99
2012;8;14;3;50;298;4.1;5.7;1.46;9.09;6.47;310;1010.2;11.6;13.3;999;99;99
2012;8;14;4;50;295;3.8;4.8;1.67;9.09;7.05;311;1010.5;11.5;13.3;999;99;99
2012;8;14;5;50;294;3.1;4;1.49;9.09;6.71;313;1010.6;11.6;13.3;999;99;99
2012;8;14;6;50;276;3.2;4.2;1.4;9.09;6.56;303;1010.4;11.6;13.3;999;99;99
2012;8;14;7;50;285;2;3.5;1.59;9.09;6.87;312;1010.6;11.8;13.3;999;99;99
2012;8;14;8;50;267;2.2;3.4;1.67;9.09;7.08;317;1010.6;11.9;13.3;999;99;99
2012;8;14;9;50;286;2.4;3.3;1.57;9.09;6.9;307;1010.6;11.9;13.3;999;99;99
2012;8;14;10;50;325;1.4;2;1.53;9.09;6.85;319;1010.6;12;13.3;999;99;99
2012;8;14;11;50;222;1.6;2.8;1.5;9.09;7.02;310;1010.1;11.8;13.3;999;99;99
2012;8;14;12;50;204;2.5;3.8;1.51;9.09;7;316;1010.2;12;13.3;999;99;99
2012;8;14;13;50;206;2;3.4;1.46;9.09;6.98;307;1010.4;12;13.3;999;99;99
2012;8;14;14;50;201;1.9;3.2;1.51;8.33;7.36;311;1010.8;11.9;13.3;999;99;99
2012;8;14;15;50;209;2;2.9;1.38;9.09;7.01;308;1011.1;12.1;13.3;999;99;99
2012;8;14;16;50;218;2.2;2.7;1.39;9.09;6.99;310;1011.3;12.4;13.4;999;99;99
2012;8;14;17;50;199;2.9;3.8;1.39;9.09;7.01;316;1011.2;12.8;13.4;999;99;99
2012;8;14;18;50;211;2.6;3;1.43;9.09;7.1;318;1011.2;12.9;13.5;999;99;99
2012;8;14;19;50;222;2.1;2.7;1.42;9.09;6.99;311;1011.1;13.2;13.5;999;99;99
2012;8;14;20;50;232;2.5;3.3;1.43;9.09;7.01;323;1011.3;13.3;13.6;999;99;99
2012;8;14;21;50;214;1.4;1.9;1.59;9.09;7.34;315;1010.9;13.5;13.7;999;99;99
2012;8;14;22;50;232;1.6;2.1;1.48;10;6.93;339;1010.8;13.7;13.9;999;99;99
2012;8;14;23;50;227;1.5;1.9;1.49;13.79;7.46;178;1010.6;13.8;13.9;999;99;99
2012;8;15;0;50;218;2.2;2.9;1.49;10;7.11;323;1010.3;13.8;14.1;999;99;99
2012;8;15;1;50;223;2.4;3.4;1.47;9.09;7.16;314;1010;13.7;14;999;99;99
2012;8;15;2;50;230;2.2;3.1;1.47;8.33;7.03;312;1009.9;13.6;13.8;999;99;99
2012;8;15;3;50;234;1.4;2.4;1.44;13.79;7.34;201;1010.1;13.5;13.8;999;99;99
2012;8;15;4;50;223;2;2.8;1.52;9.09;7.49;319;1010.5;13.5;13.9;999;99;99
2012;8;15;5;50;244;1.9;2.7;1.46;10;7.51;322;1010.6;13.6;13.9;999;99;99
2012;8;15;6;50;215;2.5;3.2;1.41;13.79;7.61;203;1010.5;13.7;13.8;999;99;99
2012;8;15;7;50;216;2.6;3.9;1.44;10;7.73;319;1010.6;13.9;13.6;999;99;99
2012;8;15;8;50;231;2.6;3.8;1.42;8.33;7.59;316;1010.7;13.8;13.7;999;99;99
2012;8;15;9;50;233;2.3;3.3;1.53;13.79;7.4;189;1010.5;13.5;13.7;999;99;99
2012;8;15;10;50;226;1.9;2.5;1.51;10;7.26;318;1010.5;13.4;13.7;999;99;99
2012;8;15;11;50;214;1;3.1;1.56;9.09;7.23;323;1010.5;13.2;13.7;999;99;99
2012;8;15;12;50;217;2.4;3.4;1.39;12.9;7.25;251;1010.7;13.3;13.9;999;99;99
2012;8;15;13;50;214;0.3;1.1;1.43;9.09;7.4;322;1011.1;13.4;14.1;999;99;99
2012;8;15;14;50;200;2.6;3.5;1.44;12.12;7.5;286;1011.4;13.4;14.2;999;99;99
2012;8;15;15;50;192;2.9;4;1.36;13.79;7.96;196;1011.9;13.6;14.5;999;99;99
2012;8;15;16;50;186;1.8;2.7;1.35;13.79;7.59;216;1011.9;13.7;15.2;999;99;99
2012;8;15;17;50;163;1.7;2.5;1.25;11.43;7.74;282;1012.4;13.9;15.3;999;99;99
2012;8;15;18;50;198;3.3;4.4;1.36;12.12;7.76;277;1012.5;14.1;15.4;999;99;99
2012;8;15;19;50;193;2.4;3.2;1.36;10.81;7.9;291;1012.5;14.4;15.5;999;99;99
2012;8;15;20;50;203;2.9;3.9;1.28;13.79;8.19;230;1012.8;14.7;15.7;999;99;99
2012;8;15;21;50;210;3.5;4.4;1.43;12.9;8.11;255;1012.7;15;15.7;999;99;99
2012;8;15;22;50;215;3.2;4.2;1.36;12.9;7.73;261;1012.4;15.3;15.8;999;99;99
2012;8;15;23;50;216;2.3;3.7;1.46;12.9;8.28;283;1012.1;15.3;15.8;999;99;99
2012;8;16;0;50;222;2.7;3.6;1.5;10.81;8.05;299;1011.9;15.3;15.5;999;99;99
2012;8;16;1;50;242;2.8;4.4;1.58;12.12;8.16;281;1011.7;15.3;15.6;999;99;99
2012;8;16;2;50;242;2.6;4.1;1.38;12.9;7.96;258;1012;15.3;15.8;999;99;99
2012;8;16;3;50;272;1.8;3.2;1.55;12.12;8.49;274;1012.3;15.2;15.7;999;99;99
2012;8;16;4;50;266;1.5;3.3;1.53;11.43;8.77;297;1012.9;15;15.4;999;99;99
2012;8;16;5;50;250;1.1;1.7;1.4;10.81;8.07;288;1013.4;15;15.2;999;99;99
2012;8;16;6;50;260;1.1;1.9;1.41;11.43;8.49;287;1013.5;14.7;15.2;999;99;99
2012;8;16;7;50;290;1.2;3.5;1.53;11.43;8.6;290;1013.6;14.5;15.2;999;99;99
2012;8;16;8;50;214;2;3.2;1.51;10.81;8.57;295;1013.7;14.3;15.1;999;99;99
2012;8;16;9;50;275;1.2;2.5;1.54;10.81;8.34;291;1013.8;14;15.2;999;99;99
2012;8;16;10;50;298;1;2.3;1.63;10.81;8.77;288;1013.7;13.8;15.2;999;99;99
2012;8;16;11;50;249;1.3;2.6;1.58;10.81;8.46;295;1013.8;13.7;15.2;999;99;99
2012;8;16;12;50;283;1.1;2.3;1.56;11.43;8.51;293;1014;13.4;15.3;999;99;99
2012;8;16;13;50;298;2.3;3.4;1.42;10.81;7.94;297;1014.4;13.3;15.3;999;99;99
2012;8;16;14;50;283;1.3;2.2;1.32;10.81;7.83;287;1014.8;13;15.3;999;99;99
2012;8;16;15;50;354;2.2;3;1.33;10;8.18;292;1015.1;13;15.3;999;99;99
2012;8;16;16;50;355;1.9;3.3;1.34;10.81;8.37;292;1015.4;13.2;15.3;999;99;99
2012;8;16;17;50;321;1.7;3.3;1.34;11.43;8.52;292;1015.5;13.4;15.4;999;99;99
2012;8;16;18;50;310;2.7;3.9;1.45;10.81;8.62;267;1015.5;13.2;15.6;999;99;99
2012;8;16;19;50;304;3.6;4.7;1.34;11.43;8.54;281;1015.5;12.8;15.7;999;99;99
2012;8;16;20;50;305;4.6;6.3;1.32;11.43;8.54;271;1015.4;13.5;15.6;999;99;99
2012;8;16;21;50;303;4.6;5.8;1.23;10;7.71;287;1015;13.6;15.7;999;99;99
2012;8;16;22;50;303;5.5;6.7;1.25;8.33;7.53;301;1014.6;13.6;15.6;999;99;99
2012;8;16;23;50;317;6.1;7.5;1.37;11.43;7.25;282;1014.2;13.7;15.5;999;99;99
2012;8;17;0;50;305;6.6;7.9;1.24;11.43;6.46;312;1013.9;13.5;15.1;999;99;99
2012;8;17;1;50;304;6.3;8.6;1.28;11.43;6.62;273;1013.8;13.6;14.9;999;99;99
2012;8;17;2;50;316;6.3;7.5;1.28;11.43;6.5;287;1014;13.7;15.2;999;99;99
2012;8;17;3;50;309;6.1;7.7;1.34;11.43;6.68;270;1014.6;13.8;15.3;999;99;99
2012;8;17;4;50;314;5.4;6.9;1.28;11.43;6.17;292;1015;13.7;15.3;999;99;99
2012;8;17;5;50;316;4.4;5.5;1.37;10.81;6.87;293;1015.4;13.5;15.4;999;99;99
2012;8;17;6;50;318;4.4;5.6;1.26;10.81;6.7;296;1015.5;13.2;15.4;999;99;99
2012;8;17;7;50;330;4.3;5.8;1.3;10.81;7;284;1015.5;13.2;15.3;999;99;99
2012;8;17;8;50;323;3.8;5.2;1.43;10.81;7.53;290;1015.6;13.3;15.1;999;99;99
2012;8;17;9;50;314;5.3;6.5;1.41;10.81;7.54;282;1015.7;13.3;15;999;99;99
2012;8;17;10;50;328;5.4;6.6;1.18;10.81;7.01;288;1015.9;13.4;15;999;99;99
2012;8;17;11;50;333;5.5;6.5;1.15;10.81;6.49;284;1016;13.6;14.9;999;99;99
2012;8;17;12;50;337;5;6.1;1.05;10.81;6.49;292;1015.9;13.6;14.9;999;99;99
2012;8;17;13;50;326;5.6;6.9;1.08;10.81;6.7;284;1016.2;13.7;14.9;999;99;99
2012;8;17;14;50;328;4.8;6.1;1.02;10.81;6.45;289;1016.4;13.7;15;999;99;99
2012;8;17;15;50;332;5.7;6.9;1.09;10.81;6.64;296;1016.7;13.5;15;999;99;99
2012;8;17;16;50;328;5.5;6.6;1.11;10.81;6.78;286;1016.8;13.4;15;999;99;99
2012;8;17;17;50;329;5.5;6.4;1.16;10.81;6.52;272;1016.6;13.4;15;999;99;99
2012;8;17;18;50;316;5.8;7.2;1.08;10;6.61;295;1016.7;13.6;15.1;999;99;99
2012;8;17;19;50;318;6.9;8.5;1.15;10;6.97;289;1016.5;14;15.1;999;99;99
2012;8;17;20;50;318;6.5;8.1;1.06;19.05;6.19;199;1016.7;14.2;15.1;999;99;99
2012;8;17;21;50;326;7.2;9.1;1.03;10.81;5.38;300;1016.3;14.5;15.2;999;99;99
2012;8;17;22;50;318;8.1;9.7;1.17;10.81;5.91;300;1015.6;14.6;15.1;999;99;99
2012;8;17;23;50;320;7.7;10.3;1.09;14.81;5.8;175;1015.2;14.6;15.1;999;99;99
2012;8;18;0;50;327;7.1;8.4;1.11;10;5.3;299;1014.8;14.7;15.1;999;99;99
2012;8;18;1;50;320;6.7;7.7;99;99;99;999;1014.7;14.5;15.1;999;99;99
2012;8;18;2;50;316;7;8.3;1.06;9.09;5.93;284;1014.7;14.7;15;999;99;99
2012;8;18;3;50;319;6.4;7.8;1.1;10;5.93;302;1014.8;14.7;15;999;99;99
2012;8;18;4;50;308;6.6;7.4;1.1;13.79;5.68;188;1014.7;14.7;15;999;99;99
2012;8;18;5;50;306;5.9;6.7;1.09;19.05;5.96;295;1015;14.8;14.8;999;99;99
2012;8;18;6;50;306;7.1;8.1;1.07;10;5.75;299;1014.3;14.8;14.5;999;99;99
2012;8;18;7;50;311;6.6;7.7;1.15;13.79;5.59;260;1014.8;14.9;14.5;999;99;99
2012;8;18;8;50;317;5.5;7.2;1.14;17.39;5.5;183;1014.8;14.7;14.5;999;99;99
2012;8;18;9;50;309;6.2;7.5;1.19;12.9;5.87;269;1014.5;14.7;14.5;999;99;99
2012;8;18;10;50;309;6;7.4;1.12;17.39;5.93;213;1014.4;14.7;14.5;999;99;99
2012;8;18;11;50;309;5.9;7.3;1.15;12.9;5.83;218;1014.8;14.7;14.4;999;99;99
2012;8;18;12;50;309;5.9;6.9;1.22;12.12;6.34;317;1015.1;14.6;14.3;999;99;99
2012;8;18;13;50;320;6.3;7.7;1.17;11.43;6.03;303;1015.3;14.3;14.2;999;99;99
2012;8;18;14;50;313;5.9;7.7;1.19;12.12;5.88;276;1015.7;13.8;14;999;99;99
2012;8;18;15;50;322;5.1;6.5;1.27;11.43;5.79;283;1016.2;13.8;13.9;999;99;99
2012;8;18;16;50;314;5.4;6.5;1.33;12.12;5.75;269;1016.3;13.6;13.9;999;99;99
2012;8;18;17;50;319;5.3;6.4;99;99;99;999;1016.5;13.6;14;999;99;99
2012;8;18;18;50;307;6;7;1.34;11.43;6.17;284;1016.3;13.7;14;999;99;99
2012;8;18;19;50;316;5.7;6.8;1.24;17.39;5.7;187;1016.2;13.7;13.9;999;99;99
2012;8;18;20;50;309;6.5;7.6;99;99;99;999;1015.8;13.8;14.1;999;99;99
2012;8;18;21;50;309;7.2;9.1;1.33;17.39;5.76;146;1015.7;13.8;13.9;999;99;99
2012;8;18;22;50;304;6.5;7.9;1.24;10.81;5.43;281;1015.4;14;13.9;999;99;99
2012;8;18;23;50;308;7.9;9.3;1.29;17.39;5.44;129;1015.4;14.2;13.8;999;99;99
2012;8;19;0;50;311;7.6;9.3;1.3;17.39;5.39;146;1015;14.3;13.7;999;99;99
2012;8;19;1;50;313;8.5;10.1;1.3;10;4.96;288;1014.8;14.1;13.7;999;99;99
2012;8;19;2;50;314;8.9;10.7;99;99;99;999;1014.5;14.1;13.6;999;99;99
2012;8;19;14;50;323;6.3;99;99;99;99;999;9999;13.2;999;999;99;99
2012;8;19;19;50;317;5.9;7.4;99;99;99;999;1016.3;13.7;13.4;999;99;99
2012;8;19;20;50;319;4.9;6;99;99;99;999;1016.3;13.7;13.4;999;99;99
2012;8;20;2;50;314;7.9;99;99;99;99;999;9999;13.7;999;999;99;99
2012;8;20;3;50;314;7.6;99;99;99;99;999;1014.3;13.6;999;999;99;99
2012;8;20;6;50;325;8.4;99;99;99;99;999;9999;13;999;999;99;99
2012;8;20;11;50;331;6.2;99;99;99;99;999;9999;999;999;999;99;99
2012;8;20;19;50;327;4.7;5.9;99;99;99;999;1015.1;12.8;13.6;999;99;99
2012;8;20;20;50;323;5.4;6.6;99;99;99;999;1014.8;13.3;13.4;999;99;99
2012;8;20;23;50;322;7.4;99;99;99;99;999;9999;13.4;999;999;99;99
2012;8;21;0;50;318;7.1;8.5;99;99;99;999;1013.5;13.6;13.5;999;99;99
